UNIQUE_READS_PERCENT, POLICY, READ_WRITES, CACHE_SIZE, RAM_SIZE, HIT, MISS, RATIO,TIME ns
20.0,LRU, 2001,30,1000,138 ,862, 0.138,14.740228652954102
20.0,LFU, 2001,30,1000,147 ,853, 0.147,15.331029891967773
20.0,FIFO, 2001,30,1000,142 ,858, 0.142,13.677358627319336
20.0,LRU, 2001,30,1000,154 ,846, 0.154,14.874935150146484
20.0,LFU, 2001,30,1000,146 ,854, 0.146,15.677690505981445
20.0,FIFO, 2001,30,1000,152 ,848, 0.152,14.030218124389648
20.0,LRU, 2001,30,1000,146 ,854, 0.146,15.12002944946289
20.0,LFU, 2001,30,1000,154 ,846, 0.154,15.709638595581055
20.0,FIFO, 2001,30,1000,143 ,857, 0.143,14.154434204101562
20.0,LRU, 2001,30,1000,134 ,866, 0.134,15.243053436279297
20.0,LFU, 2001,30,1000,141 ,859, 0.141,16.005992889404297
20.0,FIFO, 2001,30,1000,137 ,863, 0.137,13.67807388305664
20.0,LRU, 2001,30,1000,156 ,844, 0.156,14.937162399291992
20.0,LFU, 2001,30,1000,158 ,842, 0.158,15.785455703735352
20.0,FIFO, 2001,30,1000,155 ,845, 0.155,14.669418334960938
20.0,LRU, 2001,30,1000,137 ,863, 0.137,18.66602897644043
20.0,LFU, 2001,30,1000,136 ,864, 0.136,15.713691711425781
20.0,FIFO, 2001,30,1000,140 ,860, 0.14,13.793706893920898
20.0,LRU, 2001,30,1000,147 ,853, 0.147,15.314340591430664
20.0,LFU, 2001,30,1000,162 ,838, 0.162,15.968084335327148
20.0,FIFO, 2001,30,1000,147 ,853, 0.147,14.145374298095703
20.0,LRU, 2001,40,1000,174 ,826, 0.174,17.92168617248535
20.0,LFU, 2001,40,1000,184 ,816, 0.184,17.16160774230957
20.0,FIFO, 2001,40,1000,171 ,829, 0.171,15.384435653686523
20.0,LRU, 2001,40,1000,200 ,800, 0.2,16.676664352416992
20.0,LFU, 2001,40,1000,204 ,796, 0.204,18.360137939453125
20.0,FIFO, 2001,40,1000,190 ,810, 0.19,15.08951187133789
20.0,LRU, 2001,40,1000,200 ,800, 0.2,17.46988296508789
20.0,LFU, 2001,40,1000,197 ,803, 0.197,16.846656799316406
20.0,FIFO, 2001,40,1000,208 ,792, 0.208,14.338493347167969
20.0,LRU, 2001,40,1000,185 ,815, 0.185,16.158103942871094
20.0,LFU, 2001,40,1000,179 ,821, 0.179,17.372846603393555
20.0,FIFO, 2001,40,1000,184 ,816, 0.184,14.579057693481445
20.0,LRU, 2001,40,1000,188 ,812, 0.188,17.53687858581543
20.0,LFU, 2001,40,1000,186 ,814, 0.186,16.907215118408203
20.0,FIFO, 2001,40,1000,185 ,815, 0.185,18.829345703125
20.0,LRU, 2001,40,1000,215 ,785, 0.215,16.30568504333496
20.0,LFU, 2001,40,1000,224 ,776, 0.224,17.580032348632812
20.0,FIFO, 2001,40,1000,210 ,790, 0.21,14.909029006958008
20.0,LRU, 2001,40,1000,190 ,810, 0.19,16.41082763671875
20.0,LFU, 2001,40,1000,217 ,783, 0.217,16.627073287963867
20.0,FIFO, 2001,40,1000,195 ,805, 0.195,15.34724235534668
